conflictid,country,incomp,year,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,region
69,Democratic Republic of the Congo,1,1961,1,0,3,1960-08-31,4,1960-08-31,4,0,,,4
69,Democratic Republic of the Congo,1,1962,1,0,3,1960-08-31,4,1960-08-31,4,1,1962-12-31,5,4
86,Democratic Republic of the Congo,2,1964,2,1,3,1964-01-18,1,1964-01-18,1,0,,,4
86,Democratic Republic of the Congo,2,1965,2,1,3,1964-01-18,1,1964-01-18,1,1,1965-12-31,5,4
86,Democratic Republic of the Congo,2,1967,1,1,3,1964-01-18,1,1967-07-05,1,1,1967-11-05,1,4
86,Democratic Republic of the Congo,2,1977,1,1,4,1964-01-18,1,1977-04-30,3,0,,,4
86,Democratic Republic of the Congo,2,1978,1,1,3,1964-01-18,1,1977-04-30,3,1,1978-06-15,1,4
86,Democratic Republic of the Congo,2,1996,2,1,4,1964-01-18,1,1996-10-19,1,0,,,4
86,Democratic Republic of the Congo,2,1997,2,1,4,1964-01-18,1,1996-10-19,1,0,,,4
86,Democratic Republic of the Congo,2,1998,2,1,4,1964-01-18,1,1996-10-19,1,0,,,4
86,Democratic Republic of the Congo,2,1999,2,1,4,1964-01-18,1,1996-10-19,1,0,,,4
86,Democratic Republic of the Congo,2,2000,2,1,4,1964-01-18,1,1996-10-19,1,0,,,4
86,Democratic Republic of the Congo,2,2001,1,1,4,1964-01-18,1,1996-10-19,1,1,2001-12-31,5,4
86,Democratic Republic of the Congo,2,2006,1,1,3,1964-01-18,1,2006-11-28,2,0,,,4
86,Democratic Republic of the Congo,2,2007,1,1,3,1964-01-18,1,2006-11-28,2,0,,,4
86,Democratic Republic of the Congo,2,2008,1,1,3,1964-01-18,1,2006-11-28,2,1,2008-10-29,1,4
254,Democratic Republic of the Congo,1,2007,1,0,3,1998-07-02,1,2007-02-01,2,0,,,4
254,Democratic Republic of the Congo,1,2008,1,0,3,1998-07-02,1,2007-02-01,2,1,2008-12-31,5,4
86,Democratic Republic of the Congo,2,2012,1,1,4,1964-01-18,1,2012-06-06,1,,,,4
184,Djibouti,2,1991,1,0,3,1991-11-12,1,1991-11-13,2,0,,,4
184,Djibouti,2,1992,1,0,3,1991-11-12,1,1991-11-13,2,0,,,4
184,Djibouti,2,1993,1,0,3,1991-11-12,1,1991-11-13,2,0,,,4
184,Djibouti,2,1994,1,0,3,1991-11-12,1,1991-11-13,2,1,1994-12-26,1,4
184,Djibouti,2,1999,1,0,3,1991-11-12,1,1999-07-24,1,1,1999-12-31,5,4
260,Djibouti,1,2008,1,0,2,2008-06-10,1,2008-06-12,2,1,2008-06-12,1,4
93,Dominican Republic,2,1965,1,0,3,1965-04-24,1,1965-04-24,1,1,1965-08-31,1,5
208,Ecuador ,1,1995,1,0,2,1995-01-26,1,1995-01-30,1,1,1995-02-17,1,5
196,Egypt,2,1993,1,0,3,1981-10-08,1,1993-03-10,1,0,,,2
196,Egypt,2,1994,1,0,3,1981-10-08,1,1993-03-10,1,0,,,2
196,Egypt,2,1995,1,0,3,1981-10-08,1,1993-03-10,1,0,,,2
196,Egypt,2,1996,1,0,3,1981-10-08,1,1993-03-10,1,0,,,2
196,Egypt,2,1997,1,0,3,1981-10-08,1,1993-03-10,1,0,,,2
196,Egypt,2,1998,1,0,3,1981-10-08,1,1993-03-10,1,1,1998-12-31,5,2
55,Egypt,1,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,2
30,Egypt,1,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,2
30,Egypt,1,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,2
104,Egypt,1,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,2
104,Egypt,1,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,,,2
104,Egypt,1,1970,1,1,2,1967-06-05,1,1969-03-06,1,1,1970-08-07,1,2
104,Egypt,1,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-06,1,2
42,Egypt,1,1951,1,0,2,1951-10-18,1,1951-10-18,1,0,,,2
42,Egypt,1,1952,1,0,2,1951-10-18,1,1951-10-18,1,1,1952-12-31,5,2
120,El Salvador,2,1972,1,0,3,1972-03-25,1,1972-03-25,1,1,1972-03-25,1,5
120,El Salvador,2,1979,1,0,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1980,1,0,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1981,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1982,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1983,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1984,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1985,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1986,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1987,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1988,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1989,2,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1990,1,1,3,1972-03-25,1,1979-09-14,1,0,,,5
120,El Salvador,2,1991,1,1,3,1972-03-25,1,1979-09-14,1,1,1991-12-31,5,5
110,El Salvador,1,1969,2,1,2,1969-07-03,2,1969-07-03,2,1,1969-07-18,1,5
260,Eritrea,1,2008,1,0,2,2008-06-10,1,2008-06-12,2,1,2008-06-12,1,4
130,Eritrea,2,1997,1,0,3,1993-12-16,1,1997-03-31,3,1,1997-12-31,5,4
130,Eritrea,2,1999,1,0,3,1993-12-16,1,1999-04-04,2,1,1999-12-31,5,4
130,Eritrea,2,2003,1,0,3,1993-12-16,1,2003-07-17,1,1,2003-12-31,5,4
215,Eritrea,1,1998,2,1,2,1998-05-06,1,1998-05-31,2,0,,,4
215,Eritrea,1,1999,2,1,2,1998-05-06,1,1998-05-31,2,0,,,4
215,Eritrea,1,2000,2,1,2,1998-05-06,1,1998-05-31,2,1,2000-12-12,1,4
215,Ethiopia,1,1998,2,1,2,1998-05-06,1,1998-05-31,2,0,,,4
215,Ethiopia,1,1999,2,1,2,1998-05-06,1,1998-05-31,2,0,,,4
215,Ethiopia,1,2000,2,1,2,1998-05-06,1,1998-05-31,2,1,2000-12-12,1,4
70,Ethiopia,2,1960,1,0,3,1960-12-17,2,1960-12-17,2,1,1960-12-17,1,4
70,Ethiopia,2,1976,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1977,1,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1978,1,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1979,1,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1980,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1981,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1982,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1983,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1984,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1985,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1986,1,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1987,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1988,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1989,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1990,2,1,3,1960-12-17,2,1976-06-02,2,0,,,4
70,Ethiopia,2,1991,2,1,3,1960-12-17,2,1976-06-02,2,1,1991-05-28,1,4
78,Ethiopia,1,1964,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1965,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1966,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1967,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1968,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1969,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1970,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1971,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1972,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1973,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1974,1,0,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1975,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1976,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1977,2,1,4,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1978,2,1,4,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1979,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1980,1,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1981,1,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1982,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1983,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1984,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1985,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1986,1,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1987,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1988,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1989,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1990,2,1,3,1961-09-30,1,1964-03-15,1,0,,,4
78,Ethiopia,1,1991,2,1,3,1961-09-30,1,1964-03-15,1,1,1991-05-28,1,4
133,Ethiopia,1,1964,1,0,3,1964-01-11,2,1964-01-11,2,1,1964-12-31,5,4
133,Ethiopia,1,1976,1,0,3,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1977,2,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1978,2,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1979,1,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1980,1,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1981,1,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1982,1,1,4,1964-01-11,2,1976-10-31,3,0,,,4
133,Ethiopia,1,1983,1,1,4,1964-01-11,2,1976-10-31,3,1,1983-12-31,5,4
133,Ethiopia,1,1993,1,1,3,1964-01-11,2,1993-10-13,1,0,,,4
133,Ethiopia,1,1994,1,1,3,1964-01-11,2,1993-10-13,1,1,1994-12-31,5,4
133,Ethiopia,1,1996,1,1,3,1964-01-11,2,1996-01-18,2,1,1996-12-31,5,4
133,Ethiopia,1,1998,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,1999,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2000,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2001,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2002,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2003,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2004,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2005,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2006,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2007,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2008,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2009,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2010,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
133,Ethiopia,1,2011,1,1,3,1964-01-11,2,1998-12-31,5,0,,,4
168,Ethiopia,1,1975,1,0,3,1975-06-30,3,1975-06-30,3,0,,,4
168,Ethiopia,1,1976,1,0,3,1975-06-30,3,1975-06-30,3,1,1976-12-31,5,4
168,Ethiopia,1,1996,1,0,3,1975-06-30,3,1996-06-30,4,1,1996-12-31,5,4
219,Ethiopia,1,1977,1,0,3,1974-08-31,4,1977-12-31,5,0,,,4
219,Ethiopia,1,1978,1,0,3,1974-08-31,4,1977-12-31,5,1,1978-12-31,5,4
219,Ethiopia,1,1980,1,0,4,1974-08-31,4,1980-12-31,5,0,,,4
219,Ethiopia,1,1981,2,1,3,1974-08-31,4,1980-12-31,5,1,1981-12-31,5,4
219,Ethiopia,1,1983,1,1,3,1974-08-31,4,1983-07-31,3,0,,,4
219,Ethiopia,1,1984,1,1,3,1974-08-31,4,1983-07-31,3,0,,,4
219,Ethiopia,1,1985,1,1,3,1974-08-31,4,1983-07-31,3,0,,,4
219,Ethiopia,1,1986,1,1,3,1974-08-31,4,1983-07-31,3,0,,,4
219,Ethiopia,1,1987,1,1,3,1974-08-31,4,1987-11-30,3,0,,,4
219,Ethiopia,1,1988,1,1,3,1974-08-31,4,1987-11-30,3,0,,,4
219,Ethiopia,1,1989,1,1,3,1974-08-31,4,1987-11-30,3,0,,,4
219,Ethiopia,1,1990,1,1,3,1974-08-31,4,1987-11-30,3,0,,,4
219,Ethiopia,1,1991,1,1,3,1974-08-31,4,1987-11-30,3,0,,,4
219,Ethiopia,1,1992,1,1,3,1974-08-31,4,1987-11-01,1,1,1992-12-31,5,4
219,Ethiopia,1,1994,1,1,3,1974-08-31,4,1994-01-31,4,0,,,4
219,Ethiopia,1,1995,1,1,3,1974-08-31,4,1994-01-31,4,1,1995-12-31,5,4
219,Ethiopia,1,1998,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,1999,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2000,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2001,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2002,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2003,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2004,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2005,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2006,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2007,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2008,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2009,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2010,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
219,Ethiopia,1,2011,1,1,3,1974-08-31,4,1998-01-31,4,0,,,4
261,Ethiopia,1,1977,1,0,3,1977-12-31,5,1977-12-31,5,0,,,4
261,Ethiopia,1,1978,1,0,3,1977-12-31,5,1977-12-31,5,0,,,4
261,Ethiopia,1,1979,1,0,3,1977-12-31,5,1977-12-31,5,0,,,4
261,Ethiopia,1,1980,1,0,4,1977-12-31,5,1977-12-31,5,1,1980-12-31,5,4
262,Ethiopia,1,1983,1,0,3,1982-12-31,5,1983-04-30,3,1,1983-12-31,5,4
268,Ethiopia,1,1991,1,0,3,1991-10-10,2,1991-10-10,2,1,1991-10-10,1,4
133,Ethiopia,1,2012,1,1,3,1964-01-11,2,1998-12-31,5,,,,4
219,Ethiopia,1,2012,1,1,3,1974-08-31,4,1998-01-31,4,,,,4
71,Ethiopia,1,1964,1,0,2,1964-02-10,2,1964-02-13,2,1,1964-03-30,1,4
71,Ethiopia,1,1977,2,0,2,1964-02-10,2,1977-07-13,1,0,,,4
71,Ethiopia,1,1978,2,0,2,1964-02-10,2,1977-07-13,1,1,1978-03-23,1,4
71,Ethiopia,1,1980,1,1,2,1964-02-10,2,1980-05-31,3,1,1980-12-03,1,4
55,France,1,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,2
73,France,2,1961,2,1,3,1961-04-22,1,1961-04-22,1,0,,,1
73,France,2,1962,2,1,3,1961-04-22,1,1961-04-22,1,1,1962-06-30,5,1
15,France,1,1946,1,0,2,1946-05-07,1,1946-05-07,1,1,1946-11-17,1,3
75,France,1,1961,2,1,2,1961-07-20,1,1961-07-20,1,1,1961-07-22,1,4
87,Gabon,2,1964,1,0,4,1964-02-18,1,1964-02-18,1,1,1964-02-19,1,4
149,Gambia,2,1981,1,0,4,1981-07-30,1,1981-07-30,1,1,1981-08-05,1,4
185,Georgia,2,1991,1,0,3,1991-12-22,1,1991-12-28,1,0,,,1
185,Georgia,2,1992,1,0,3,1991-12-22,1,1991-12-28,1,0,,,1
185,Georgia,2,1993,1,0,3,1991-12-22,1,1991-12-28,1,1,1993-12-31,1,1
197,Georgia,1,1992,1,0,3,1992-08-14,1,1992-08-18,2,0,,,1
197,Georgia,1,1993,2,1,3,1992-08-14,1,1992-08-18,2,1,1993-12-01,1,1
198,Georgia,1,1992,1,0,3,1991-12-22,1,1992-06-08,1,1,1992-07-14,1,1
198,Georgia,1,2004,1,0,3,1991-12-22,1,2004-08-19,1,1,2004-08-19,1,1
198,Georgia,1,2008,1,0,4,1991-12-22,1,2008-08-08,2,1,2008-08-14,1,1
98,Ghana,2,1966,1,0,3,1966-02-24,1,1966-02-24,1,1,1966-02-24,1,4
98,Ghana,2,1981,1,0,3,1966-02-24,1,1981-12-31,1,1,1981-12-31,1,4
98,Ghana,2,1983,1,0,3,1966-02-24,1,1983-06-19,1,1,1983-06-19,1,4
4,Greece,2,1946,2,1,3,1946-03-31,4,1946-03-31,4,0,,,1
4,Greece,2,1947,2,1,3,1946-03-31,4,1946-03-31,4,0,,,1
4,Greece,2,1948,2,1,3,1946-03-31,4,1946-03-31,4,0,,,1
4,Greece,2,1949,2,1,3,1946-03-31,4,1946-03-31,4,1,1949-10-16,1,1
155,Grenada,2,1983,1,0,2,1983-10-25,1,1983-10-25,1,1,1983-10-27,1,5
36,Guatemala,2,1949,1,0,3,1949-07-18,1,1949-07-18,1,1,1949-07-19,1,5
36,Guatemala,2,1954,1,0,3,1949-07-18,1,1954-06-18,2,1,1954-06-27,1,5
36,Guatemala,2,1963,1,0,3,1949-07-18,1,1963-07-31,3,1,1963-12-31,5,5
36,Guatemala,2,1965,1,0,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1966,1,0,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1967,1,0,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1968,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1969,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1970,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1971,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1972,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1973,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1974,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1975,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1976,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1977,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1978,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1979,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1980,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1981,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1982,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1983,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1984,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1985,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1986,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1987,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1988,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1989,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1990,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1991,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1992,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1993,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1994,1,1,3,1949-07-18,1,1965-12-31,5,0,,,5
36,Guatemala,2,1995,1,1,3,1949-07-18,1,1965-12-31,5,1,1995-12-31,5,5
111,Guinea,2,2000,1,0,3,2000-09-01,1,2000-09-17,1,0,,,4
111,Guinea,2,2001,1,0,3,2000-09-01,1,2000-09-17,1,1,2001-12-31,5,4
82,Guinea-Bissau,1,1963,1,0,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1964,1,0,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1965,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1966,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1967,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1968,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1969,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1970,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1971,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1972,1,1,1,1963-02-28,3,1963-02-28,3,0,,,4
82,Guinea-Bissau,1,1973,1,1,1,1963-02-28,3,1963-02-28,3,1,1973-12-31,1,4
216,Guinea-Bissau,2,1998,1,1,4,1998-06-07,1,1998-06-07,1,0,,,4
216,Guinea-Bissau,2,1999,1,1,4,1998-06-07,1,1998-06-07,1,1,1999-05-10,1,4
186,Haiti,2,1989,1,0,3,1989-04-03,1,1989-04-08,2,1,1989-04-11,1,5
186,Haiti,2,1991,1,0,3,1989-04-03,1,1991-10-02,2,1,1991-10-02,1,5
186,Haiti,2,2004,1,0,3,1989-04-03,1,2004-02-09,1,1,2004-12-31,5,5
110,Honduras ,1,1969,2,1,2,1969-07-03,2,1969-07-03,2,1,1969-07-18,1,5
58,Honduras ,1,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,1,5
53,Hungary,2,1956,2,1,2,1956-10-23,1,1956-10-23,1,1,1956-11-14,1,1
77,India,1,1962,2,1,2,1959-08-31,3,1962-12-31,5,1,1962-11-20,1,3
77,India,1,1967,1,1,2,1959-08-31,3,1967-01-31,3,1,1967-12-31,5,3
19,India,2,1947,2,1,3,1947-06-30,4,1947-06-30,4,0,,,3
19,India,2,1948,2,1,3,1947-06-30,4,1947-06-30,4,1,1948-09-18,1,3
28,India,1,1948,2,1,2,1948-09-13,2,1948-09-13,2,1,1948-09-18,1,3
29,India,2,1948,2,1,3,1948-05-01,1,1948-09-18,2,0,,,3
29,India,2,1949,2,1,3,1948-05-01,1,1948-09-18,2,0,,,3
29,India,2,1950,2,1,3,1948-05-01,1,1948-09-18,2,0,,,3
29,India,2,1951,2,1,3,1948-05-01,1,1948-09-18,2,1,1951-12-31,5,3
29,India,2,1969,1,1,3,1948-09-18,2,1969-12-31,5,0,,,3
29,India,2,1970,1,1,3,1948-09-18,2,1969-12-31,5,0,,,3
29,India,2,1971,1,1,3,1948-09-18,2,1969-12-31,5,1,1971-12-31,5,3
29,India,2,1990,1,1,3,1948-12-31,6,1990-12-31,5,0,,,3
29,India,2,1991,1,1,3,1948-12-31,6,1990-12-31,5,0,,,3
29,India,2,1992,1,1,3,1948-12-31,6,1990-12-31,5,0,,,3
29,India,2,1993,1,1,3,1948-12-31,6,1990-12-31,5,0,,,3
29,India,2,1994,1,1,3,1948-12-31,6,1990-12-31,5,1,1994-12-31,5,3
29,India,2,1996,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,1997,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,1998,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,1999,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2000,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2001,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2002,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2003,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2004,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2005,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2006,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2007,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2008,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2009,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2010,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
29,India,2,2011,1,1,3,1948-12-31,6,1996-04-03,1,0,,,3
54,India,1,1956,1,0,3,1955-07-20,2,1956-12-31,5,0,,,3
54,India,1,1957,1,0,3,1955-07-20,2,1956-12-31,5,0,,,3
54,India,1,1958,1,1,3,1955-07-20,2,1956-12-31,5,0,,,3
54,India,1,1959,1,1,3,1955-07-20,2,1956-12-31,5,1,1959-12-31,5,3
54,India,1,1961,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1962,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1963,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1964,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1965,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1966,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1967,1,1,3,1955-07-20,2,1961-12-31,5,0,,,3
54,India,1,1968,1,1,3,1955-07-20,2,1961-12-31,5,1,1968-06-15,1,3
54,India,1,1992,1,1,3,1955-07-20,2,1992-08-05,1,0,,,3
54,India,1,1993,1,1,3,1955-07-20,2,1992-08-05,1,0,,,3
54,India,1,1994,1,1,3,1955-07-20,2,1992-08-05,1,0,,,3
