Commodity,PALLFNF,PNFUEL,PFANDB,PFOOD,PBEVE,PINDU,PRAWM,PMETA,PNRG,POILAPSP,PALUM,PBANSOP,PBARL,PBEEF,PCOALAU,PCOCO,PCOFFOTM,PCOFFROB,PROIL,PCOPP,PCOTTIND,PFISH,PGNUTS,PHIDE,PIORECR,PLAMB,PLEAD,PLOGORE,PLOGSK,PMAIZMT,PNGASEU,PNGASJP,PNGASUS,PNICK,POILAPSP,POILBRE,POILDUB,POILWTI,POLVOIL,PORANG,PPOIL,PPORK,PPOULT,PRICENPQ,PRUBB,PSALM,PSAWMAL,PSAWORE,PSHRI,PSMEA,PSOIL,PSOYB,PSUGAEEC,PSUGAISA,PSUGAUSA,PSUNO,PTEA,PTIN,PURAN,PWHEAMT,PWOOLC,PWOOLF,PZINC
2011M8,190.51,191.98,185.50,182.90,209.55,198.52,151.03,232.83,189.65,189.50,2380.98,960.25,206.66,180.85,128.71,3064.31,273.54,119.00,1356.65,8997.99,114.10,1455.06,1819.88,85.11,177.45,153.80,2393.06,147.10,450.03,310.24,11.11,17.70,4.05,21864.68,100.45,110.08,104.96,86.32,3118.70,948.83,1047.51,103.02,88.13,577.30,212.11,5.23,973.60,293.56,12.24,393.80,1225.27,501.42,27.23,28.87,39.61,1666.04,358.17,24056.73,50.68,327.07,1249.79,1655.59,2199.24
2011M9,188.72,185.77,178.87,176.13,204.16,192.74,149.32,224.10,190.45,190.27,2293.46,945.50,210.63,175.93,131.88,2873.88,275.58,113.94,1310.84,8300.14,116.65,1346.90,1837.73,85.00,177.23,147.54,2287.67,140.97,453.63,296.21,11.11,17.78,3.89,20377.59,100.83,110.88,106.00,85.62,3013.48,1194.94,995.18,88.55,88.98,615.55,206.45,4.71,952.68,287.28,11.41,381.85,1218.86,490.91,26.25,26.64,39.28,1672.77,362.27,22526.60,51.98,315.92,1199.48,1593.20,2075.22
2011M10,182.87,172.02,168.52,166.20,189.95,175.55,140.45,200.90,189.22,188.44,2180.65,956.33,208.68,174.28,127.92,2680.05,248.49,107.34,1268.97,7394.19,110.61,1352.34,1829.29,78.13,150.43,146.92,1960.38,138.96,435.86,274.78,12.11,17.60,3.56,19039.05,99.92,109.47,103.88,86.41,3013.00,1032.70,914.44,92.48,89.00,602.14,184.21,4.13,954.18,286.80,11.02,347.45,1126.77,446.02,26.21,26.30,38.20,1565.19,357.14,21868.64,52.34,289.01,1072.03,1431.33,1871.42
2011M11,186.38,167.85,167.06,164.97,186.39,168.64,134.54,193.28,197.22,198.51,2079.98,959.32,211.37,186.68,121.91,2527.43,249.50,108.18,1280.65,7581.02,104.68,1402.34,1860.66,76.50,135.54,142.00,1994.22,148.52,403.26,274.23,12.02,17.89,3.26,17873.00,105.36,110.50,108.52,97.07,3031.80,681.65,985.77,85.70,89.23,609.09,152.95,4.38,892.75,286.66,10.83,329.09,1118.32,428.83,26.34,24.52,38.11,1554.77,351.27,21291.70,53.19,281.01,1148.83,1469.25,1935.32
2011M12,184.04,164.82,163.77,162.28,177.49,165.88,129.57,192.11,195.28,196.31,2024.38,946.76,212.22,190.09,119.53,2200.61,243.14,114.07,1244.43,7558.88,95.45,1369.68,1853.53,72.00,136.46,135.97,2024.56,144.00,387.86,258.44,12.11,18.05,3.16,18246.04,104.26,107.97,106.21,98.61,2964.26,757.73,969.07,83.93,89.82,580.91,153.52,4.56,888.44,277.77,10.69,320.68,1103.04,420.05,25.95,23.42,36.56,1535.64,333.36,19386.91,52.18,269.03,1164.09,1434.37,1911.15
2012M1,188.40,169.11,165.64,164.28,178.25,172.61,131.86,202.04,199.69,201.32,2151.33,942.99,210.47,190.93,124.78,2307.76,240.89,109.40,1253.12,8061.92,101.11,1295.05,1858.54,73.00,140.35,132.74,2100.21,144.93,387.75,272.85,12.33,17.46,2.67,19908.62,106.89,110.99,109.54,100.15,2874.33,730.58,1020.54,84.13,90.35,541.06,164.48,4.31,877.00,261.57,10.69,347.60,1131.77,441.73,25.81,24.02,35.36,1553.41,337.27,21547.70,52.31,274.89,1274.53,1503.94,1989.23
2012M2,195.87,174.04,170.39,169.75,176.30,177.72,137.05,207.10,208.65,212.38,2207.92,1045.12,213.46,194.10,125.38,2356.24,225.49,111.25,1297.21,8441.49,100.75,1315.22,1885.51,76.71,140.40,125.03,2121.26,142.61,374.98,279.46,12.22,16.71,2.53,20393.67,112.70,119.70,116.15,102.26,2911.40,778.64,1047.69,86.41,91.17,547.48,181.55,4.93,885.07,271.01,10.47,364.49,1170.22,461.56,26.27,23.42,33.99,1441.00,341.00,24293.31,52.06,277.77,1402.79,1560.82,2057.79
2012M3,201.81,175.88,173.84,174.15,171.01,177.95,137.83,206.92,216.98,222.03,2184.16,1151.43,222.68,194.36,115.14,2359.25,201.85,113.60,1288.75,8470.78,99.50,1319.33,1807.74,82.25,144.66,117.18,2056.69,147.03,357.05,280.66,12.51,18.42,2.16,18660.81,117.79,124.93,122.28,106.15,2899.44,802.57,1105.74,84.69,92.79,577.05,178.22,4.95,886.54,260.66,10.47,405.23,1196.53,496.29,26.30,23.79,33.48,1441.00,341.00,22985.43,51.29,283.88,1336.72,1539.52,2035.93
2012M4,197.53,175.14,173.55,174.37,165.98,176.75,139.74,203.49,210.62,214.36,2048.51,1029.33,237.27,192.10,110.99,2266.78,193.35,111.71,1304.06,8285.53,100.10,1408.10,1717.79,84.00,147.65,109.12,2073.64,128.01,353.70,274.21,12.57,19.57,1.95,17892.82,113.75,120.59,117.38,103.28,2921.46,822.89,1157.45,79.85,93.25,585.95,174.40,5.08,896.38,295.40,9.92,440.62,1232.58,529.42,26.61,22.48,31.93,1441.00,341.00,22114.53,51.30,266.32,1288.53,1441.50,2002.68
2012M5,185.14,169.60,169.21,170.00,161.87,170.00,137.70,193.34,194.23,196.28,2002.52,955.44,236.98,187.30,102.68,2113.09,186.35,116.01,1236.62,7896.91,88.53,1518.00,1619.49,84.00,136.27,97.92,1999.25,148.87,367.03,268.79,12.57,18.33,2.43,16968.32,104.16,110.52,107.45,94.51,2874.62,755.83,1031.12,79.15,94.06,612.43,169.11,4.99,892.16,300.33,9.70,459.42,1134.58,520.93,26.47,20.27,30.37,1441.00,341.00,20295.34,51.89,264.36,1237.63,1340.30,1928.01
2012M6,169.95,165.66,167.93,168.74,160.38,163.36,132.45,185.69,172.47,171.02,1885.51,956.33,234.70,183.60,93.42,2265.84,169.79,113.34,1182.69,7428.29,82.18,1642.30,1546.62,84.00,134.62,92.33,1850.96,145.65,362.31,267.23,12.56,19.38,2.45,16603.68,90.73,95.59,94.24,82.36,2780.67,952.76,927.63,91.87,94.50,606.14,145.09,4.45,862.84,292.13,9.70,464.02,1097.80,522.33,25.88,20.10,28.89,1441.00,341.00,19255.39,50.83,276.19,1203.41,1285.42,1855.93
2012M7,177.90,172.29,182.75,184.33,168.18,161.72,132.06,183.15,181.19,182.28,1876.25,966.85,242.53,180.36,94.54,2349.82,190.77,113.37,1209.43,7584.26,83.97,1735.12,1541.45,84.00,127.94,91.46,1881.48,134.37,357.19,332.95,11.38,19.10,2.96,16128.41,96.75,103.14,99.22,87.89,2817.79,1015.16,952.54,94.47,94.73,578.36,139.63,4.44,857.92,295.21,9.70,552.54,1175.27,609.45,25.92,22.76,28.71,1505.54,345.59,18546.09,50.36,345.69,1225.79,1291.24,1847.75
2012M8,185.46,169.52,183.92,185.57,168.69,154.97,130.70,172.49,194.79,198.42,1843.33,954.84,258.64,183.13,97.50,2512.26,175.97,113.01,1221.67,7510.43,84.40,1755.74,1515.53,86.00,107.80,88.52,1897.77,141.43,354.71,332.17,11.40,18.39,2.84,15703.99,105.28,113.34,108.39,94.11,3080.96,970.39,930.61,86.38,95.02,582.87,126.69,4.74,856.66,291.36,9.70,585.75,1188.51,622.91,26.13,20.56,28.83,1549.86,353.18,18675.56,49.25,349.40,1133.90,1212.89,1816.32
2012M9,186.90,170.52,180.77,181.73,171.90,160.17,132.84,179.92,196.48,200.48,2064.12,966.85,254.68,180.25,95.31,2620.28,179.60,110.87,1267.90,8087.74,84.15,1716.05,1588.56,86.00,99.47,88.52,2177.68,175.50,353.34,320.72,11.38,18.76,2.85,17287.96,106.32,113.38,110.96,94.61,3728.48,1000.89,879.53,68.77,95.65,590.50,137.82,4.59,878.20,299.63,9.70,559.56,1213.30,615.18,26.80,20.21,25.76,1582.85,358.23,20771.26,47.73,353.42,1054.30,1149.49,2009.85
2012M10,183.11,169.59,177.20,178.34,166.67,161.91,132.15,183.40,191.02,195.06,1974.30,959.04,250.04,181.54,87.70,2463.54,172.37,109.89,1216.49,8062.03,81.95,1694.59,1637.41,86.00,113.95,88.52,2141.97,152.15,350.23,321.63,11.57,17.27,3.32,17168.74,103.39,111.97,108.68,89.52,3753.78,980.85,768.09,79.72,95.84,584.74,145.33,4.52,873.36,289.06,9.81,519.91,1119.92,565.53,26.74,20.39,24.15,1483.16,368.16,21233.70,44.61,358.20,1078.68,1204.76,1903.96
2012M11,180.59,168.26,175.63,177.14,161.71,160.82,131.33,182.12,187.80,190.93,1948.83,937.34,249.06,192.02,92.03,2478.16,160.64,102.94,1199.96,7711.23,80.87,1902.06,1675.89,86.00,120.35,88.52,2181.97,166.12,353.03,321.54,11.64,16.83,3.54,16335.36,101.17,109.71,107.10,86.69,3574.67,846.84,743.13,77.90,96.64,590.73,134.91,4.72,870.05,284.11,10.25,490.60,1071.76,533.03,26.55,19.31,22.71,1483.03,368.11,20713.07,41.50,361.00,1106.59,1259.30,1912.40
2012M12,182.48,172.24,176.89,178.99,157.51,167.55,132.68,192.74,188.46,190.81,2086.76,945.80,248.22,195.62,99.51,2431.82,154.22,102.30,1191.08,7966.49,83.37,2190.08,1863.90,86.00,128.87,91.39,2279.80,149.29,354.80,308.72,11.64,17.52,3.34,17448.50,101.17,109.64,105.67,88.19,3410.62,758.09,713.94,80.22,97.65,565.52,141.05,5.50,879.94,276.51,10.66,489.69,1088.78,534.79,26.84,19.20,22.56,1510.91,351.44,22880.89,43.67,347.89,1207.95,1354.80,2040.43
2013M1,187.55,175.96,178.36,180.89,155.01,173.55,133.68,202.34,194.33,197.91,2037.61,933.82,236.96,195.39,99.40,2275.44,158.27,105.79,1208.08,8053.74,85.51,2088.60,1985.41,86.00,150.49,94.63,2334.47,152.62,334.12,303.29,11.39,17.79,3.33,17494.07,105.04,112.93,107.54,94.65,3964.52,750.03,776.54,82.79,99.12,573.39,149.85,6.25,870.59,275.59,10.86,456.81,1122.83,526.05,26.55,18.85,22.59,1506.78,338.87,24598.90,42.75,335.50,1238.22,1388.63,2031.41
2013M2,190.65,176.92,178.79,181.72,151.73,175.03,133.27,205.19,198.68,202.94,2053.60,925.41,240.51,194.28,101.72,2197.70,153.00,109.70,1217.64,8060.93,89.71,1882.60,1923.50,86.00,154.64,98.35,2365.79,156.01,319.69,302.50,11.36,17.72,3.33,17690.10,107.66,116.46,111.22,95.30,4085.53,819.58,792.38,83.08,100.17,574.07,144.51,6.57,842.88,279.08,11.46,469.16,1131.98,536.38,25.74,18.21,21.85,1512.60,320.90,24211.74,43.41,318.92,1236.20,1374.59,2128.69
2013M3,183.73,171.93,177.56,180.56,149.92,166.25,132.48,190.64,190.63,193.35,1911.28,938.57,240.78,191.79,97.48,2153.36,153.01,112.67,1162.42,7652.38,94.45,1783.98,2366.60,86.00,139.87,98.35,2173.35,164.08,313.78,309.49,11.36,18.31,3.81,16731.70,102.61,109.24,105.48,93.12,3964.59,908.10,771.87,73.36,101.46,564.52,135.05,6.53,822.00,280.66,11.46,467.95,1102.89,536.08,25.06,18.34,21.54,1462.01,297.40,23302.00,42.28,309.93,1208.06,1324.09,1929.15
2013M4,179.00,169.72,177.08,180.09,149.36,162.28,132.83,183.55,184.44,186.21,1861.02,912.23,232.42,191.68,94.03,2294.72,152.96,107.58,1130.70,7221.16,92.54,1834.49,2433.05,88.00,137.39,99.25,2024.37,160.55,304.53,280.27,11.64,17.71,4.17,15629.31,98.85,102.88,101.66,92.02,3928.94,980.49,756.46,77.95,102.56,553.73,130.04,7.24,834.37,300.73,11.46,446.36,1086.75,517.79,25.45,17.66,20.73,1439.23,266.31,21589.64,41.41,308.74,1105.22,1208.59,1855.60
2013M5,179.40,170.67,181.33,184.72,150.05,159.89,137.04,176.40,184.52,186.98,1832.57,908.00,231.43,179.59,93.98,2345.73,151.43,105.76,1117.66,7248.71,92.62,1835.82,2529.90,92.36,124.01,105.74,2031.89,168.93,294.78,295.29,11.41,16.94,4.04,14948.23,99.35,103.03,100.30,94.72,3778.84,1057.01,763.38,89.17,104.10,552.09,137.80,7.31,833.20,321.82,12.79,476.74,1082.78,542.20,25.45,17.43,20.31,1466.97,272.37,20781.62,40.61,319.11,1085.54,1158.03,1831.01
2013M6,179.16,169.43,181.08,185.37,141.46,157.66,141.04,169.66,184.85,187.68,1814.54,911.60,230.59,174.25,88.67,2283.58,138.86,97.05,1120.14,7000.24,93.08,1728.60,2555.81,101.00,114.82,106.78,2099.69,174.79,306.01,297.06,11.32,17.69,3.83,14280.28,99.74,103.11,100.33,95.79,3823.82,1157.65,763.04,98.10,105.54,546.25,127.47,6.98,844.60,323.47,13.78,503.56,1058.59,560.16,25.74,16.96,19.61,1470.57,258.71,20267.40,39.94,313.52,1084.55,1117.67,1839.01
2013M7,183.55,168.65,179.66,183.58,143.51,157.53,136.59,172.66,192.26,197.73,1769.61,925.41,222.12,176.58,82.78,2308.53,138.44,102.41,1003.37,6906.64,92.62,1598.54,2243.39,99.40,127.19,107.76,2047.73,150.61,298.76,278.93,10.98,16.98,3.62,13750.32,105.21,107.72,103.36,104.55,3762.89,1121.23,729.86,98.45,106.41,538.26,116.26,7.27,827.70,318.81,14.99,528.34,1000.84,548.35,25.26,17.10,20.46,1375.48,256.16,19563.83,38.02,304.68,998.83,1025.28,1837.62
2013M8,185.66,166.69,172.15,175.00,145.84,161.18,133.99,180.81,196.77,203.14,1816.24,937.60,194.74,176.58,82.46,2483.61,135.63,100.73,991.21,7186.25,92.71,1621.63,2506.11,95.33,137.06,109.59,2173.08,165.60,304.39,234.89,10.97,17.00,3.42,14308.26,108.06,110.96,106.66,106.55,3736.36,1190.81,722.84,96.12,106.50,503.82,116.53,6.69,845.05,299.74,15.65,470.99,944.27,498.05,25.76,17.24,21.36,1152.39,248.04,21638.21,35.10,305.49,996.24,1030.63,1896.39
2013M9,185.06,162.78,165.99,168.30,144.64,159.53,134.45,177.65,198.10,204.58,1761.30,939.23,174.82,175.60,83.16,2616.05,132.78,93.48,985.02,7159.27,90.09,1525.27,2291.86,93.08,134.19,110.33,2084.92,159.26,300.12,207.41,10.96,17.01,3.62,13801.39,108.78,111.62,108.40,106.31,3785.08,1119.72,725.80,91.73,106.19,470.00,119.66,5.62,865.13,303.41,16.05,490.19,934.97,503.24,26.39,17.62,21.58,1158.38,230.49,22735.07,34.39,307.51,1123.44,1159.01,1846.88
2013M10,182.36,164.26,167.20,169.65,144.60,161.29,136.91,178.90,192.95,198.47,1814.58,936.82,159.28,178.07,85.08,2730.70,128.83,90.01,1009.27,7203.02,89.35,1520.09,2338.33,98.88,132.57,111.85,2115.43,165.90,304.31,201.73,10.93,16.49,3.68,14117.65,105.46,109.48,106.39,100.50,3676.27,997.26,762.62,87.76,105.07,453.26,114.96,6.32,876.96,291.48,16.09,460.83,897.66,472.83,26.77,18.81,22.19,1187.13,221.72,23101.59,35.00,325.07,1165.23,1198.72,1884.84
2013M11,179.64,163.80,165.69,168.12,143.19,161.88,139.80,177.83,188.91,193.30,1747.96,922.13,156.34,183.31,88.13,2755.17,122.75,85.67,1021.49,7070.65,84.65,1549.37,2392.17,105.25,136.32,116.42,2089.56,183.63,297.36,199.14,10.96,16.71,3.62,13684.01,102.58,108.08,105.85,93.81,3680.05,766.00,810.30,81.50,104.69,448.81,112.93,6.41,878.25,296.69,16.64,461.65,897.31,476.66,26.74,17.75,21.61,1192.40,235.26,22826.88,35.00,306.75,1149.77,1189.59,1866.42
2013M12,184.27,167.11,170.49,172.72,149.86,163.69,142.31,179.14,194.31,198.69,1739.81,925.41,156.35,185.95,90.36,2824.54,126.74,95.50,1007.60,7214.90,87.49,1557.11,2207.45,105.25,135.79,120.83,2136.73,172.46,287.35,197.50,10.99,17.72,4.24,13924.55,105.49,110.63,107.94,97.90,3613.35,739.98,795.27,78.57,104.25,447.55,116.05,7.91,892.83,324.88,17.09,495.00,872.47,488.67,27.23,16.54,20.75,1169.18,245.69,22762.13,34.61,291.56,1146.37,1198.15,1974.98
2014M1,180.12,164.97,169.11,171.04,151.29,160.79,139.20,176.39,188.98,192.56,1727.41,928.42,162.55,187.46,87.44,2819.43,135.03,92.93,951.76,7291.47,90.96,1586.17,2431.18,104.70,128.12,121.44,2143.17,165.98,286.60,198.72,10.90,17.76,4.70,14101.25,102.25,107.57,104.19,95.00,3628.50,753.15,769.34,78.85,104.40,441.04,105.52,8.06,897.78,299.98,17.09,473.75,831.35,476.10,27.39,15.71,21.58,1110.12,249.00,22063.86,35.10,275.53,1116.77,1147.24,2036.93
2014M2,183.26,166.79,174.85,175.45,169.40,158.64,140.21,171.96,192.90,197.20,1695.17,946.13,163.33,190.25,81.74,2992.76,176.28,101.14,974.82,7149.21,94.05,1658.39,2323.84,107.00,121.37,122.59,2108.03,189.97,291.84,209.32,10.83,17.96,5.98,14203.55,104.82,108.81,104.94,100.70,3576.20,770.93,811.20,86.35,104.50,447.00,97.30,7.79,902.19,295.57,17.09,499.36,873.66,496.80,27.50,16.89,22.60,1137.04,256.98,22820.68,35.54,292.27,1086.85,1117.21,2034.53
2014M3,183.07,169.78,182.96,182.96,182.98,156.48,144.65,165.02,190.84,195.72,1705.37,966.85,162.15,197.76,78.58,3041.67,216.06,111.90,1014.26,6650.04,96.95,1729.28,2376.98,111.00,111.83,128.26,2053.08,179.20,290.92,222.33,10.69,17.81,4.88,15678.10,104.04,107.41,104.15,100.57,3592.27,808.11,860.52,113.21,105.25,434.14,103.48,7.43,905.74,322.87,17.20,506.69,928.54,522.00,27.64,17.89,23.01,1152.09,237.73,23024.31,34.91,323.55,1047.24,1077.57,2007.90
2014M4,184.66,171.83,185.02,185.07,184.58,158.50,143.26,169.51,192.16,197.39,1810.68,945.50,163.40,191.23,78.02,3050.61,226.99,110.68,1008.35,6673.56,94.20,1763.83,2256.20,112.25,114.58,132.27,2087.09,165.52,290.33,222.36,10.79,17.67,4.63,17373.60,104.94,107.88,104.78,102.18,3602.34,846.89,825.32,120.33,107.27,409.94,99.58,7.56,912.49,308.41,18.08,533.63,934.10,547.19,27.83,18.21,24.65,1125.10,223.41,23405.20,32.93,324.93,1056.87,1088.02,2027.21
2014M5,184.24,168.64,182.05,182.27,179.99,155.09,142.00,164.55,193.36,198.88,1751.05,916.00,173.89,194.55,78.95,3030.00,215.24,108.35,949.00,6891.13,92.71,1820.16,2217.55,109.00,100.56,136.16,2097.33,177.88,292.50,216.92,10.64,17.68,4.56,19401.08,105.73,109.68,105.51,102.00,3631.68,834.98,800.29,110.47,108.79,403.59,94.02,7.07,918.05,317.95,17.64,542.78,893.53,546.03,28.01,18.24,25.16,1127.28,219.52,23271.25,28.70,334.75,1065.38,1096.85,2058.98
2014M6,185.15,164.56,176.16,175.92,178.33,152.85,140.39,161.85,197.20,203.83,1838.95,926.07,163.33,200.79,76.59,3174.31,198.91,104.63,932.07,6821.14,90.90,2000.88,2212.72,108.13,92.74,137.63,2106.94,165.60,291.72,202.56,10.52,17.51,4.57,18628.81,108.37,111.87,108.01,105.24,3756.42,834.56,758.47,115.27,110.88,414.67,94.65,6.19,921.32,311.35,17.75,519.27,871.57,528.00,28.11,18.24,25.96,1112.06,223.70,22762.00,28.24,306.53,1053.82,1073.17,2128.10
2014M7,181.28,165.02,173.36,172.61,180.25,156.60,139.77,168.75,190.80,197.94,1948.30,930.82,141.68,227.50,73.66,3196.04,198.59,107.23,880.60,7113.38,83.84,2048.97,2145.50,108.00,95.97,134.88,2193.24,178.29,292.70,182.23,9.40,17.43,4.01,19117.65,105.22,106.98,105.71,102.99,4014.96,783.04,752.89,128.67,112.60,428.00,91.57,6.39,930.59,316.32,17.64,451.02,813.86,463.23,28.39,18.73,26.15,1061.82,232.39,22424.01,28.38,280.36,1056.06,1078.15,2310.62
2014M8,175.15,161.84,168.54,166.68,185.70,155.08,136.95,168.17,182.94,188.34,2030.49,961.59,129.63,258.86,73.86,3270.27,214.50,105.07,848.77,7001.84,74.00,2000.09,1986.80,109.90,92.63,132.14,2236.84,157.70,289.17,176.43,10.38,16.23,3.89,18600.20,100.05,101.92,101.85,96.38,4142.29,768.17,677.86,109.20,112.79,440.38,83.91,5.93,910.31,312.51,17.64,447.82,745.84,432.99,27.77,17.72,26.57,992.55,235.78,22231.05,30.62,263.41,1031.31,1069.75,2326.99
2014M9,168.39,155.77,160.54,158.02,183.83,150.95,136.42,161.45,175.77,180.44,1990.43,925.41,127.20,272.30,70.65,3221.27,212.01,105.57,819.57,6872.22,73.38,1871.81,2008.05,114.63,82.27,131.31,2117.24,166.24,277.55,163.06,10.40,15.70,3.92,18034.80,95.89,97.34,96.99,93.35,4209.05,771.03,656.98,100.53,113.52,436.50,74.59,5.49,889.00,296.18,15.87,409.10,711.74,368.85,27.10,16.54,26.69,983.05,232.95,21090.52,34.23,243.72,987.68,1056.50,2294.59
2014M10,157.48,153.68,159.21,156.12,187.78,148.10,136.02,156.83,159.70,162.03,1946.19,922.41,117.56,266.93,68.26,3100.83,227.06,109.39,837.27,6737.48,70.34,1985.42,1833.78,114.40,80.09,130.67,2034.26,193.35,275.65,163.31,10.40,15.23,3.77,15812.37,86.13,87.27,86.72,84.40,4025.37,732.15,673.09,101.90,113.89,432.70,73.49,5.37,875.76,297.67,16.09,378.82,721.38,354.44,26.71,16.48,26.61,1044.73,256.19,19830.41,35.58,245.39,958.93,1044.01,2276.83
2014M11,148.46,153.82,160.27,158.38,177.73,147.31,134.71,156.40,145.33,144.72,2055.56,904.70,121.55,261.50,67.02,2909.09,212.93,106.81,826.53,6712.85,67.53,2204.08,1991.45,114.50,73.13,130.67,2030.18,167.32,256.13,178.67,10.16,16.41,4.10,15807.05,76.96,78.44,76.73,75.70,4281.95,717.87,662.40,86.16,113.93,419.00,74.20,5.75,859.90,302.74,13.56,423.25,721.40,379.34,26.25,15.88,24.60,1068.89,243.34,20033.48,40.50,258.66,968.43,1041.97,2253.23
2014M12,130.83,150.65,159.55,157.95,174.37,141.66,131.87,148.73,119.24,113.88,1909.46,908.60,126.79,239.59,66.90,2946.95,200.59,103.51,809.41,6446.45,68.30,2388.57,1995.10,109.11,68.80,129.26,1938.11,183.97,249.39,178.67,10.45,16.58,3.43,15962.05,60.55,62.16,60.39,59.10,4480.05,769.23,624.54,82.81,113.77,410.74,72.72,6.15,852.16,305.75,13.23,418.09,705.56,378.78,26.02,14.99,24.81,1049.03,243.31,19829.71,37.15,269.64,935.62,1002.13,2175.76
2015M1,114.82,145.72,155.24,153.35,172.65,136.10,130.28,140.31,96.74,89.15,1814.72,911.60,133.05,232.02,66.54,2915.60,190.90,102.33,774.33,5830.54,67.35,2169.83,1951.39,106.78,67.39,128.62,1843.13,169.30,251.48,174.71,9.50,15.50,2.97,14849.19,47.45,48.42,46.34,47.60,4480.81,758.02,641.60,73.00,114.10,409.68,75.03,5.95,826.71,315.34,15.65,379.04,707.88,367.49,25.17,15.06,25.24,1004.20,269.62,19454.12,36.03,248.46,899.39,967.03,2113.05
2015M2,120.88,142.40,150.21,147.71,173.34,134.50,130.65,137.27,108.30,103.47,1817.82,966.85,129.84,209.88,65.79,2961.94,179.94,103.74,747.45,5729.28,69.84,2028.45,2028.17,106.06,62.69,122.94,1795.66,179.52,250.89,173.70,9.29,14.69,2.85,14573.84,54.93,57.93,56.15,50.72,4692.23,704.17,634.38,61.84,113.77,409.50,82.03,5.58,835.21,306.09,15.65,374.25,697.94,364.74,25.49,14.51,24.62,960.52,296.35,18233.91,38.05,237.15,892.44,946.91,2097.76
2015M3,116.99,138.91,146.01,143.93,165.14,131.75,127.81,134.60,104.16,99.58,1773.86,1045.96,133.84,207.80,64.41,2878.03,160.02,98.07,743.43,5939.67,69.35,1897.30,2070.86,104.50,56.94,115.85,1792.47,160.54,247.32,174.23,9.29,13.05,2.80,13755.50,52.83,55.79,54.91,47.78,4531.82,633.29,607.65,61.71,114.27,400.73,78.72,5.14,816.57,299.02,15.65,364.86,683.43,359.60,24.91,12.84,24.40,957.26,307.56,17421.91,39.39,230.83,871.16,929.45,2028.73
2015M4,119.50,137.98,145.01,142.83,165.17,130.88,126.85,133.79,108.68,108.12,1819.19,1059.14,131.05,214.43,61.94,2868.27,164.95,98.73,742.29,6042.09,71.70,1854.61,2017.27,100.33,51.15,115.21,2005.36,168.96,249.06,172.05,7.39,11.02,2.58,12830.93,57.42,59.39,58.67,54.20,4605.58,612.13,591.79,60.98,114.88,392.41,77.13,5.12,814.23,305.23,15.65,349.71,691.67,356.93,24.85,12.91,24.39,1002.01,290.74,15900.88,38.66,223.34,883.14,986.76,2212.73
2015M5,124.72,139.18,144.46,141.78,169.15,133.85,125.93,139.57,116.25,117.67,1804.04,946.79,128.80,199.21,64.71,3096.00,158.17,94.35,763.78,6294.78,72.86,1728.81,2044.78,96.00,60.23,112.54,1991.78,159.31,246.50,166.30,7.37,9.04,2.84,13511.34,62.50,64.56,63.67,59.26,4967.30,608.64,601.40,77.32,115.96,382.43,83.55,5.12,842.46,293.22,15.65,340.47,716.49,351.95,25.73,12.70,24.72,1081.89,313.81,15803.59,35.59,215.15,976.34,1114.58,2281.80
2015M6,122.61,137.42,144.99,141.53,176.93,129.77,125.06,133.17,113.96,115.34,1687.73,929.18,124.45,195.05,63.04,3239.88,159.77,96.89,811.75,5833.01,72.35,1649.19,2008.05,94.00,62.29,109.59,1829.50,149.14,240.59,166.72,7.30,8.79,2.77,12825.23,61.30,62.35,61.76,59.80,5022.97,629.90,606.40,77.35,116.00,370.55,82.98,5.16,847.75,295.63,15.87,353.90,738.04,354.82,25.87,12.11,24.76,1102.86,355.88,15064.94,36.14,209.87,1028.57,1137.80,2082.09
2015M7,114.10,134.08,147.35,143.87,179.42,120.67,117.11,123.25,102.42,102.54,1639.50,938.33,134.65,204.41,63.35,3325.96,153.29,92.71,796.46,5456.75,72.35,1556.97,2063.58,82.50,51.50,108.37,1763.04,149.14,241.27,179.60,6.68,8.50,2.83,11413.10,54.43,55.87,56.27,51.16,5289.66,640.11,575.68,75.95,115.90,387.74,74.37,5.29,848.07,295.63,15.87,394.64,695.79,372.35,25.87,11.88,24.67,1069.26,403.03,15071.53,36.04,197.42,944.35,1009.65,2000.68
2015M8,103.39,129.22,142.80,139.28,175.30,115.49,110.36,119.20,88.28,86.14,1548.13,956.66,126.37,212.00,62.18,3154.02,158.78,91.94,754.41,5127.30,71.82,1552.02,2042.48,71.00,55.38,99.29,1703.60,149.14,241.70,162.74,6.66,8.40,2.76,10386.00,45.72,46.99,47.30,42.86,5886.21,684.28,484.68,75.58,115.46,375.71,64.43,5.45,849.98,295.63,15.87,370.41,628.75,347.02,25.95,10.67,24.50,980.25,387.33,15163.78,36.13,179.83,979.28,1022.68,1807.64
