cluster,hh,gov,replacement,year_hh_formed,age,sex,present,othersib,sib
31,6,9,,1997,12,F,,,
31,6,9,,1997,10,F,,,
31,6,9,,1997,2,F,,,
31,7,9,,2006,41,M,Y,N,N
31,7,9,,2006,26,F,N,N,Y
31,7,9,,2006,4,F,,,
31,7,9,,2006,1,M,,,
31,8,9,,1975,75,F,Y,N,Y
31,8,9,,1975,83,M,Y,N,Y
31,8,9,,1975,41,M,N,N,Y
31,8,9,,1975,29,F,Y,N,Y
31,8,9,,1975,10,M,,,
31,8,9,,1975,8,F,,,
31,9,9,,2002,54,M,Y,N,N
31,9,9,,2002,52,F,Y,N,Y
31,9,9,,2002,29,M,Y,Y,Y
31,9,9,,2002,26,F,Y,N,Y
31,9,9,,2002,24,F,N,Y,N
31,9,9,,2002,22,M,N,Y,N
31,9,9,,2002,22,M,N,Y,N
31,9,9,,2002,5,M,,,
31,10,9,,1970,69,M,Y,N,Y
31,10,9,,1970,52,F,Y,N,Y
31,10,9,,1970,38,F,Y,Y,Y
31,10,9,,1970,38,M,N,Y,N
31,11,9,,2005,35,M,Y,N,N
31,11,9,,2005,27,F,Y,N,Y
31,11,9,,2005,4,F,,,
31,11,9,,2005,3,M,,,
31,12,9,,1983,55,F,Y,N,Y
31,12,9,,1983,57,M,N,N,Y
31,12,9,,1983,28,M,Y,Y,Y
31,12,9,,1983,27,M,N,Y,N
31,12,9,,1983,21,F,N,Y,N
31,12,9,,1983,18,F,N,Y,N
31,13,9,,1971,63,F,Y,N,Y
31,13,9,,1971,42,M,Y,Y,Y
31,13,9,,1971,31,M,N,Y,N
31,14,9,,1983,54,F,Y,N,Y
31,14,9,,1983,19,F,Y,Y,Y
31,14,9,,1983,15,F,,,
31,15,9,,1983,62,F,Y,N,Y
31,15,9,,1983,31,M,Y,Y,Y
31,15,9,,1983,29,F,N,Y,N
31,15,9,,1983,24,M,N,Y,N
31,15,9,,1983,19,M,N,Y,N
31,15,9,,1983,28,F,Y,N,Y
31,15,9,,1983,2,M,,,
31,16,9,,1975,27,M,Y,N,Y
31,16,9,,1975,66,F,N,N,Y
31,16,9,,1975,25,F,Y,N,Y
31,16,9,,1975,3,M,,,
31,16,9,,1975,1,F,,,
31,17,9,,2002,31,M,Y,N,N
31,17,9,,2002,26,F,Y,N,Y
31,17,9,,2002,8,M,,,
31,17,9,,2002,6,M,,,
31,17,9,,2002,2,M,,,
31,18,9,,2000,57,M,Y,N,Y
31,18,9,,2000,56,F,Y,N,Y
31,18,9,,2000,21,F,Y,Y,Y
31,18,9,,2000,19,F,N,Y,N
31,18,9,,2000,15,F,,,
31,19,9,,1980,71,F,Y,N,Y
31,19,9,,1980,51,M,N,N,Y
31,20,9,,1988,51,F,Y,N,Y
31,20,9,,1988,23,F,N,Y,Y
31,20,9,,1988,18,M,N,Y,N
31,20,9,,1988,15,F,,,
32,1,7,,1998,54,M,Y,N,Y
32,1,7,,1998,38,F,Y,N,Y
32,1,7,,1998,12,M,,,
32,1,7,,1998,11,F,,,
32,1,7,,1998,9,F,,,
32,1,7,,1998,6,M,,,
32,2,7,,1964,33,M,Y,Y,Y
32,2,7,,1964,69,F,Y,N,Y
32,2,7,,1964,32,F,Y,Y,N
32,2,7,,1964,30,F,Y,N,Y
32,3,7,Y,2005,35,M,Y,N,Y
32,3,7,Y,2005,33,F,Y,N,N
32,4,7,,1999,35,M,Y,N,Y
32,4,7,,1999,34,F,Y,N,Y
32,5,7,Y,2003,30,M,Y,N,Y
32,5,7,Y,2003,27,F,Y,N,Y
32,5,7,Y,2003,6,M,,,
32,5,7,Y,2003,4,M,,,
32,6,7,,1982,49,M,Y,N,Y
32,6,7,,1982,49,F,Y,N,Y
32,6,7,,1982,28,M,Y,Y,Y
32,6,7,,1982,15,F,,,
32,6,7,,1982,8,F,,,
32,6,7,,1982,17,F,,,
32,6,7,,1982,11,F,,,
32,7,7,Y,2008,31,M,Y,N,Y
32,7,7,Y,2008,30,F,Y,N,Y
32,8,7,Y,1973,58,M,Y,N,Y
32,8,7,Y,1973,57,F,Y,N,Y
32,8,7,Y,1973,25,F,Y,Y,N
32,8,7,Y,1973,23,F,Y,Y,N
32,8,7,Y,1973,21,F,Y,Y,N
32,8,7,Y,1973,19,M,Y,Y,N
32,8,7,Y,1973,17,F,,,
32,9,7,,2008,44,M,Y,N,Y
32,9,7,,2008,39,F,Y,N,Y
32,9,7,,2008,1,F,,,
32,9,7,,2008,2,M,,,
32,9,7,,2008,5,M,,,
32,9,7,,2008,10,F,,,
32,9,7,,2008,12,F,,,
32,9,7,,2008,14,F,,,
32,9,7,,2008,17,M,,,
32,10,7,Y,2004,33,M,Y,N,Y
32,10,7,Y,2004,27,F,Y,N,Y
32,10,7,Y,2004,6,F,,,
32,10,7,Y,2004,5,M,,,
32,11,7,,1993,45,M,Y,N,Y
32,11,7,,1993,42,F,Y,N,Y
32,11,7,,1993,17,F,,,
32,11,7,,1993,15,M,,,
32,11,7,,1993,14,M,,,
32,11,7,,1993,10,M,,,
32,12,7,,1979,54,M,Y,N,Y
32,12,7,,1979,47,F,Y,N,Y
32,12,7,,1979,25,F,Y,Y,Y
32,12,7,,1979,20,M,Y,Y,N
32,12,7,,1979,14,F,,,
32,13,7,,1989,54,F,Y,N,Y
32,13,7,,1989,56,M,N,N,Y
32,13,7,,1989,21,M,Y,Y,N
32,13,7,,1989,20,F,Y,Y,Y
32,13,7,,1989,17,F,,,
32,13,7,,1989,16,F,,,
32,13,7,,1989,15,M,,,
32,13,7,,1989,13,M,,,
32,13,7,,1989,11,M,,,
32,14,7,,2002,31,M,Y,N,Y
32,14,7,,2002,26,F,Y,N,Y
32,14,7,,2002,6,F,,,
32,14,7,,2002,3,F,,,
32,15,7,,2008,22,M,Y,N,N
32,15,7,,2008,23,F,Y,N,N
32,15,7,,2008,0,M,,,
32,16,7,,1989,38,M,N,N,Y
32,16,7,,1989,30,F,Y,N,Y
32,16,7,,1989,9,F,,,
32,16,7,,1989,7,F,,,
32,17,7,,1986,56,M,Y,N,Y
32,17,7,,1986,38,F,Y,N,Y
32,17,7,,1986,23,M,Y,Y,Y
32,17,7,,1986,18,F,Y,Y,N
32,17,7,,1986,16,M,,,
32,17,7,,1986,11,M,,,
32,17,7,,1986,5,M,,,
32,18,7,Y,1986,50,M,Y,N,Y
32,18,7,Y,1986,39,F,Y,N,Y
32,18,7,Y,1986,21,F,Y,Y,Y
32,18,7,Y,1986,17,F,,,
32,18,7,Y,1986,11,F,,,
32,18,7,Y,1986,6,M,,,
32,19,7,,2010,24,M,Y,N,N
32,19,7,,2010,27,F,Y,N,Y
32,20,7,,2008,23,M,N,N,N
32,20,7,,2008,21,F,Y,N,Y
32,20,7,,2008,2,M,,,
33,1,9,,1976,63,M,Y,N,Y
33,1,9,,1976,54,F,Y,N,Y
33,1,9,,1976,28,M,Y,Y,Y
33,1,9,,1976,31,F,N,Y,N
33,2,9,,1971,59,F,Y,N,Y
33,2,9,,1971,37,F,Y,Y,Y
33,2,9,,1971,32,M,N,Y,N
33,2,9,,1971,17,F,,,
33,3,9,,1973,65,M,Y,N,Y
33,3,9,,1973,60,F,N,N,Y
33,3,9,,1973,25,F,Y,Y,Y
33,3,9,,1973,34,M,N,Y,N
33,4,9,,1980,48,F,Y,N,Y
33,4,9,,1980,30,M,Y,Y,Y
33,4,9,,1980,25,M,Y,Y,N
33,4,9,,1980,23,M,Y,Y,N
33,5,9,,1968,67,M,Y,N,Y
33,5,9,,1968,61,F,Y,N,Y
33,5,9,,1968,30,F,Y,Y,Y
33,5,9,,1968,20,F,Y,Y,N
33,5,9,,1968,14,M,,,
33,6,9,,1995,42,M,Y,N,Y
33,6,9,,1995,35,F,N,N,Y
33,6,9,,1995,7,M,,,
33,7,9,,2002,41,M,Y,N,N
33,7,9,,2002,36,F,Y,N,Y
33,7,9,,2002,6,F,,,
33,8,9,,1969,60,M,Y,N,Y
33,8,9,,1969,44,F,Y,N,Y
33,8,9,,1969,41,F,Y,Y,Y
33,8,9,,1969,42,F,N,Y,N
33,8,9,,1969,28,M,N,Y,N
33,8,9,,1969,31,M,N,Y,N
33,8,9,,1969,20,F,N,N,Y
33,8,9,,1969,23,F,N,Y,N
33,8,9,,1969,0,M,,,
33,9,9,,1970,41,M,Y,Y,Y
33,9,9,,1970,66,F,Y,N,Y
33,9,9,,1970,35,F,N,Y,N
33,9,9,,1970,37,F,N,Y,N
33,10,9,,1991,50,M,Y,N,Y
33,10,9,,1991,45,F,Y,N,Y
33,10,9,,1991,25,M,N,Y,N
33,10,9,,1991,23,M,Y,Y,Y
33,10,9,,1991,21,F,N,Y,N
33,11,9,,1978,65,M,Y,N,Y
33,11,9,,1978,61,F,N,N,Y
33,11,9,,1978,21,F,Y,Y,Y
33,11,9,,1978,19,F,N,Y,N
33,12,9,,1978,66,M,Y,N,Y
33,12,9,,1978,57,F,Y,N,Y
33,12,9,,1978,34,F,Y,Y,Y
33,12,9,,1978,24,F,N,Y,N
33,12,9,,1978,22,F,N,Y,N
33,13,9,,1986,35,M,Y,Y,Y
33,13,9,,1986,66,F,Y,N,Y
33,13,9,,1986,37,F,N,Y,N
33,13,9,,1986,33,F,Y,N,Y
33,13,9,,1986,31,M,N,Y,N
33,13,9,,1986,32,F,N,N,Y
33,13,9,,1986,5,F,,,
33,13,9,,1986,5,M,,,
33,13,9,,1986,4,M,,,
33,13,9,,1986,3,F,,,
33,14,9,,1993,51,M,Y,N,Y
33,14,9,,1993,47,F,Y,N,Y
33,14,9,,1993,26,M,Y,Y,Y
33,14,9,,1993,24,F,N,Y,N
33,14,9,,1993,20,M,N,Y,N
33,14,9,,1993,26,F,Y,N,Y
33,15,9,Y,1996,56,M,Y,N,Y
33,15,9,Y,1996,50,F,Y,N,Y
33,15,9,Y,1996,34,M,N,Y,N
33,15,9,Y,1996,32,F,N,Y,N
33,15,9,Y,1996,30,F,N,Y,N
33,15,9,Y,1996,27,M,N,Y,N
33,15,9,Y,1996,25,M,Y,Y,Y
33,15,9,Y,1996,22,F,N,N,Y
33,15,9,Y,1996,21,M,N,Y,N
33,15,9,Y,1996,1,M,,,
33,15,9,Y,1996,20,F,N,Y,N
33,16,9,,1980,64,M,Y,N,Y
33,16,9,,1980,60,F,Y,N,Y
33,16,9,,1980,33,M,N,N,Y
33,16,9,,1980,32,F,Y,N,Y
33,16,9,,1980,5,F,,,
33,16,9,,1980,2,F,,,
33,17,9,,1985,67,M,Y,N,Y
33,17,9,,1985,56,F,Y,N,Y
33,18,9,,1970,69,F,Y,Y,Y
33,18,9,,1970,61,M,N,Y,N
33,19,9,,1981,64,F,Y,N,Y
33,19,9,,1981,45,F,Y,Y,Y
33,19,9,,1981,42,M,N,Y,N
33,19,9,,1981,39,M,N,Y,N
33,19,9,,1981,41,M,N,N,Y
33,19,9,,1981,9,F,,,
33,20,9,,1995,51,M,Y,N,Y
33,20,9,,1995,47,F,Y,N,Y
33,20,9,,1995,13,F,,,
33,20,9,,1995,11,M,,,
34,1,13,N,1985,57,M,Y,N,Y
34,1,13,N,1985,49,F,Y,N,Y
34,1,13,N,1985,24,M,N,Y,N
34,1,13,N,1985,22,M,Y,Y,Y
34,1,13,N,1985,20,M,Y,Y,N
34,1,13,N,1985,24,F,Y,N,Y
34,1,13,N,1985,20,F,Y,N,Y
34,1,13,N,1985,3,M,,,
34,1,13,N,1985,2,F,,,
34,2,13,N,1973,66,M,Y,N,Y
34,2,13,N,1973,57,F,Y,N,Y
34,2,13,N,1973,28,M,Y,N,Y
34,2,13,N,1973,22,F,Y,N,Y
34,2,13,N,1973,6,F,,,
34,2,13,N,1973,3,F,,,
34,3,13,,1997,37,M,N,N,Y
34,3,13,,1997,35,F,Y,N,Y
34,3,13,,1997,14,M,,,
34,3,13,,1997,0,M,,,
34,4,13,N,1994,53,M,Y,N,Y
34,4,13,N,1994,50,F,Y,N,Y
34,4,13,N,1994,19,M,Y,N,Y
34,4,13,N,1994,14,F,,,
34,4,13,N,1994,10,F,,,
34,4,13,N,1994,7,M,,,
34,4,13,N,1994,17,F,,,
34,5,13,,1993,50,F,N,Y,Y
34,5,13,,1993,23,M,Y,Y,Y
34,5,13,,1993,25,M,N,Y,N
34,5,13,,1993,29,M,N,Y,N
34,5,13,,1993,17,M,,,
34,6,13,,2004,39,M,Y,N,Y
34,6,13,,2004,32,F,N,N,Y
34,6,13,,2004,3,M,,,
34,6,13,,2004,0,F,,,
34,7,13,,2009,37,M,N,N,Y
34,7,13,,2009,29,F,Y,N,Y
34,7,13,,2009,6,M,,,
34,7,13,,2009,5,F,,,
34,7,13,,2009,4,M,,,
34,7,13,,2009,2,F,,,
34,8,13,,1981,60,M,Y,N,Y
34,8,13,,1981,60,F,Y,N,Y
34,8,13,,1981,29,M,Y,N,Y
34,9,13,,1985,49,M,Y,N,Y
34,9,13,,1985,48,F,N,N,Y
34,9,13,,1985,24,F,N,Y,N
34,9,13,,1985,21,M,Y,Y,Y
34,9,13,,1985,21,F,N,Y,N
34,9,13,,1985,11,F,,,
34,10,,,1990,55,M,Y,N,Y
34,10,,,1990,51,F,N,N,Y
34,10,,,1990,23,M,Y,Y,Y
34,10,,,1990,18,F,Y,Y,N
34,11,13,,2009,26,M,N,N,Y
34,11,13,,2009,29,F,Y,N,Y
34,11,13,,2009,5,M,,,
34,11,13,,2009,3,M,,,
34,12,13,,1998,61,M,Y,N,Y
34,12,13,,1998,21,M,Y,N,Y
34,12,13,,1998,23,F,Y,N,Y
34,12,13,,1998,16,M,,,
34,13,13,,2005,48,M,Y,N,Y
34,13,13,,2005,32,F,Y,N,Y
34,13,13,,2005,14,F,,,
34,13,13,,2005,12,F,,,
34,13,13,,2005,11,F,,,
34,13,13,,2005,9,F,,,
34,13,13,,2005,7,F,,,
34,13,13,,2005,2,F,,,
34,13,13,,2005,0,M,,,
34,14,13,,1973,62,M,Y,N,Y
34,14,13,,1973,56,F,Y,N,Y
34,14,13,,1973,39,F,N,Y,Y
34,14,13,,1973,38,F,N,Y,N
34,14,13,,1973,33,M,N,Y,N
34,14,13,,1973,3,F,,,
34,14,13,,1973,0,M,,,
34,15,13,,2000,35,M,Y,N,Y
34,15,13,,2000,21,F,N,N,Y
34,15,13,,2000,7,M,,,
34,15,13,,2000,1,F,,,
34,16,13,,1974,56,F,Y,N,Y
34,16,13,,1974,24,M,Y,Y,Y
34,16,13,,1974,28,M,N,Y,N
34,16,13,,1974,17,M,,,
34,17,13,,2010,34,M,Y,N,Y
34,17,13,,2010,28,F,Y,N,Y
34,18,13,,1997,50,F,Y,Y,Y
34,18,13,,1997,53,F,Y,Y,N
34,18,13,,1997,20,M,Y,Y,Y
34,18,13,,1997,22,F,Y,Y,N
34,18,13,,1997,25,M,N,Y,Y
34,18,13,,1997,23,F,N,Y,N
34,18,13,,1997,13,M,,,
34,19,13,,1996,46,M,N,N,Y
34,19,13,,1996,44,F,Y,N,Y
34,19,13,,1996,21,F,N,Y,Y
34,19,13,,1996,18,F,N,Y,N
34,19,13,,1996,15,F,,,
34,19,13,,1996,11,F,,,
34,19,13,,1996,9,M,,,
34,20,13,,2008,28,M,Y,N,Y
34,20,13,,2008,27,F,Y,N,Y
34,20,13,,2008,1,M,,,
35,1,16,,1998,39,F,Y,N,Y
35,1,16,,1998,11,M,,,
35,1,16,,1998,10,F,,,
35,1,16,,1998,9,F,,,
35,1,16,,1998,8,M,,,
35,1,16,,1998,6,M,,,
35,2,16,,1984,55,M,Y,N,Y
35,2,16,,1984,49,F,Y,N,Y
35,2,16,,1984,22,M,Y,Y,Y
35,2,16,,1984,19,M,N,Y,N
35,2,16,,1984,17,F,,,
35,2,16,,1984,15,M,,,
35,2,16,,1984,12,F,,,
35,2,16,,1984,11,M,,,
35,2,16,,1984,10,F,,,
35,2,16,,1984,9,M,,,
35,2,16,,1984,8,M,,,
35,3,16,,2008,25,M,Y,N,Y
35,3,16,,2008,19,F,Y,N,Y
35,4,16,,1992,39,M,Y,N,Y
35,4,16,,1992,39,F,Y,N,Y
35,4,16,,1992,15,F,,,
35,4,16,,1992,13,M,,,
35,4,16,,1992,1,M,,,
35,4,16,,1992,8,M,,,
35,4,16,,1992,7,F,,,
35,4,16,,1992,4,M,,,
35,4,16,,1992,2,F,,,
35,4,16,,1992,1,F,,,
35,5,16,,1986,53,M,Y,N,Y
35,5,16,,1986,48,F,Y,N,Y
35,5,16,,1986,20,F,Y,Y,Y
35,5,16,,1986,17,F,,,
35,5,16,,1986,15,F,,,
35,5,16,,1986,12,F,,,
35,5,16,,1986,10,M,,,
35,5,16,,1986,8,M,,,
35,5,16,,1986,5,F,,,
35,6,16,,2006,29,M,Y,N,Y
35,6,16,,2006,25,F,Y,N,Y
35,6,16,,2006,4,F,,,
35,6,16,,2006,2,F,,,
35,6,16,,2006,1,M,,,
35,7,16,,1993,43,M,Y,N,Y
35,7,16,,1993,35,F,Y,N,Y
35,7,16,,1993,16,F,,,
35,7,16,,1993,13,F,,,
35,7,16,,1993,11,M,,,
35,7,16,,1993,10,M,,,
35,7,16,,1993,7,M,,,
35,7,16,,1993,4,M,,,
35,8,16,,1992,40,M,Y,N,Y
35,8,16,,1992,33,F,Y,N,Y
35,8,16,,1992,16,M,,,
35,8,16,,1992,13,F,,,
35,8,16,,1992,11,F,,,
35,8,16,,1992,9,M,,,
35,8,16,,1992,5,F,,,
35,8,16,,1992,2,M,,,
35,9,16,,2007,29,M,Y,N,Y
35,9,16,,2007,23,F,Y,N,Y
35,9,16,,2007,3,F,,,
35,9,16,,2007,2,M,,,
35,9,16,,2007,0,M,,,
35,10,16,,1992,57,M,Y,N,Y
35,10,16,,1992,54,F,Y,N,Y
35,10,16,,1992,15,F,,,
35,10,16,,1992,12,M,,,
35,10,16,,1992,17,F,,,
35,11,16,,1995,33,M,Y,N,N
35,11,16,,1995,32,F,Y,N,Y
35,11,16,,1995,13,M,,,
35,11,16,,1995,9,F,,,
35,11,16,,1995,10,F,,,
35,11,16,,1995,7,M,,,
35,11,16,,1995,5,F,,,
35,12,16,,2007,26,M,Y,N,Y
35,12,16,,2007,19,F,Y,N,Y
35,12,16,,2007,3,M,,,
35,12,16,,2007,0,M,,,
35,13,16,,2000,25,M,Y,N,N
35,13,16,,2000,18,F,Y,N,Y
35,14,16,,1982,45,M,Y,N,Y
35,14,16,,1982,53,F,Y,N,Y
35,14,16,,1982,23,M,Y,Y,Y
35,14,16,,1982,23,M,N,Y,N
35,14,16,,1982,14,M,,,
35,15,16,,1993,40,M,Y,N,N
35,15,16,,1993,41,F,Y,N,Y
35,15,16,,1993,15,M,,,
35,15,16,,1993,15,F,,,
35,15,16,,1993,14,F,,,
35,15,16,,1993,12,F,,,
35,15,16,,1993,6,M,,,
35,15,16,,1993,6,M,,,
35,15,16,,1993,2,M,,,
35,15,16,,1993,9,F,,,
35,16,16,,1992,43,M,Y,N,N
35,16,16,,1992,44,F,Y,N,Y
35,16,16,,1992,17,M,,,
35,16,16,,1992,15,F,,,
35,16,16,,1992,13,F,,,
35,16,16,,1992,11,M,,,
35,16,16,,1992,8,M,,,
35,17,16,,1968,57,F,Y,N,Y
35,17,16,,1968,17,M,,,
35,18,16,,2010,22,M,Y,N,N
35,18,16,,2010,21,F,N,N,Y
35,18,16,,2010,1,F,,,
35,19,16,,2000,32,M,Y,N,N
35,19,16,,2000,30,F,N,N,Y
35,19,16,,2000,9,F,,,
35,19,16,,2000,7,F,,,
35,19,16,,2000,5,F,,,
35,19,16,,2000,2,F,,,
35,19,16,,2000,1,F,,,
35,20,16,,2002,29,M,Y,N,N
35,20,16,,2002,31,F,Y,N,Y
35,20,16,,2002,6,M,,,
35,20,16,,2002,5,M,,,
35,20,16,,2002,2,F,,,
35,20,16,,2002,0,F,,,
36,1,12,,1990,61,F,Y,N,Y
36,1,12,,1990,37,M,Y,Y,Y
36,1,12,,1990,32,F,N,N,Y
36,1,12,,1990,33,M,N,Y,N
36,1,12,,1990,30,M,N,Y,N
36,1,12,,1990,23,F,N,Y,N
36,1,12,,1990,3,M,,,
36,1,12,,1990,2,F,,,
36,2,12,,1987,51,M,Y,N,Y
36,2,12,,1987,56,F,Y,N,Y
36,2,12,,1987,89,M,N,N,Y
36,2,12,,1987,38,F,Y,N,Y
36,2,12,,1987,16,M,,,
36,2,12,,1987,13,F,,,
36,2,12,,1987,7,M,,,
36,3,12,,1997,46,M,Y,N,Y
36,3,12,,1997,41,F,Y,N,Y
36,3,12,,1997,17,M,,,
36,3,12,,1997,15,F,,,
36,3,12,,1997,12,F,,,
36,3,12,,1997,12,F,,,
36,3,12,,1997,10,F,,,
36,4,12,,2009,31,M,Y,N,Y
36,4,12,,2009,30,F,Y,N,Y
36,5,12,,2000,36,F,Y,N,Y
36,5,12,,2000,48,M,Y,N,Y
36,5,12,,2000,16,M,,,
36,5,12,,2000,15,M,,,
36,5,12,,2000,15,M,,,
36,5,12,,2000,13,F,,,
36,5,12,,2000,13,F,,,
36,5,12,,2000,9,F,,,
36,5,12,,2000,17,M,,,
36,6,12,Y,1986,61,F,Y,N,Y
36,6,12,Y,1986,29,M,Y,Y,Y
36,6,12,Y,1986,25,F,Y,N,Y
36,6,12,Y,1986,25,F,N,Y,N
36,6,12,Y,1986,27,F,N,Y,N
36,6,12,Y,1986,31,M,N,Y,N
36,7,12,,1983,49,M,Y,N,Y
36,7,12,,1983,41,F,Y,N,Y
36,7,12,,1983,23,M,Y,Y,Y
36,7,12,,1983,21,F,N,Y,N
36,7,12,,1983,19,M,N,Y,N
36,7,12,,1983,27,F,N,Y,N
36,7,12,,1983,22,M,N,Y,N
36,7,12,,1983,8,M,,,
36,7,12,,1983,12,F,,,
36,7,12,,1983,14,M,,,
36,8,12,,1981,30,M,Y,Y,Y
36,8,12,,1981,64,F,Y,N,Y
36,8,12,,1981,29,F,Y,N,Y
36,8,12,,1981,29,F,N,Y,N
36,8,12,,1981,4,M,,,
36,8,12,,1981,2,F,,,
36,9,12,,1980,57,M,Y,N,Y
36,9,12,,1980,44,F,N,N,Y
36,9,12,,1980,26,M,Y,Y,Y
36,9,12,,1980,22,F,Y,N,Y
36,9,12,,1980,25,M,N,Y,N
36,9,12,,1980,24,F,N,Y,N
36,9,12,,1980,21,F,N,Y,N
36,9,12,,1980,18,F,N,Y,N
36,9,12,,1980,17,F,,,
36,9,12,,1980,6,F,,,
36,9,12,,1980,10,M,,,
36,9,12,,1980,14,M,,,
36,10,12,Y,1999,34,F,Y,N,Y
36,10,12,Y,1999,36,M,N,N,Y
36,10,12,Y,1999,12,F,,,
36,10,12,Y,1999,4,F,,,
36,10,12,Y,1999,1,F,,,
36,10,12,Y,1999,7,F,,,
36,10,12,Y,1999,8,M,,,
36,10,12,Y,1999,6,M,,,
36,11,12,,1993,42,M,Y,N,Y
36,11,12,,1993,34,F,Y,N,Y
36,11,12,,1993,5,F,,,
36,11,12,,1993,1,F,,,
36,11,12,,1993,11,F,,,
36,12,12,,1950,35,F,Y,Y,N
36,12,12,,1950,91,M,N,N,Y
36,12,12,,1950,74,F,Y,N,Y
36,12,12,,1950,33,F,N,Y,N
36,12,12,,1950,37,M,N,Y,N
36,13,12,,1990,41,M,Y,N,Y
36,13,12,,1990,41,F,Y,N,Y
36,13,12,,1990,19,M,Y,Y,Y
36,13,12,,1990,17,F,,,
36,13,12,,1990,12,M,,,
36,13,12,,1990,9,F,,,
36,13,12,,1990,6,F,,,
36,13,12,,1990,2,F,,,
36,14,12,,2001,57,M,Y,N,Y
36,14,12,,2001,42,F,Y,N,Y
36,14,12,,2001,9,M,,,
36,14,12,,2001,7,F,,,
36,14,12,,2001,5,M,,,
36,15,12,Y,1985,40,M,Y,N,Y
36,15,12,Y,1985,36,F,Y,N,Y
36,15,12,Y,1985,14,F,,,
36,15,12,Y,1985,13,F,,,
36,15,12,Y,1985,10,F,,,
36,15,12,Y,1985,6,F,,,
36,15,12,Y,1985,3,M,,,
36,15,12,Y,1985,2,F,,,
36,15,12,Y,1985,1,F,,,
36,16,12,,1985,71,M,Y,N,Y
36,16,12,,1985,64,F,N,N,Y
36,16,12,,1985,39,F,Y,Y,Y
36,16,12,,1985,40,F,Y,N,Y
36,16,12,,1985,36,M,N,Y,N
36,16,12,,1985,32,M,N,Y,N
36,16,12,,1985,28,M,N,Y,N
36,16,12,,1985,5,F,,,
36,16,12,,1985,4,F,,,
36,16,12,,1985,1,M,,,
36,17,12,,2006,34,M,Y,N,N
36,17,12,,2006,22,F,Y,N,Y
36,17,12,,2006,4,M,,,
36,17,12,,2006,2,M,,,
36,17,12,,2006,0,M,,,
36,18,12,,1982,24,M,Y,Y,Y
36,18,12,,1982,48,F,Y,N,Y
36,18,12,,1982,25,M,N,Y,N
36,18,12,,1982,31,F,N,Y,N
36,18,12,,1982,30,F,N,Y,N
36,18,12,,1982,27,F,N,Y,N
36,19,12,,1993,46,M,Y,N,Y
36,19,12,,1993,40,F,Y,N,Y
36,19,12,,1993,22,M,Y,Y,Y
36,19,12,,1993,21,M,N,Y,N
36,19,12,,1993,20,F,N,Y,N
36,19,12,,1993,19,F,N,Y,N
36,19,12,,1993,12,M,,,
36,19,12,,1993,7,F,,,
36,19,12,,1993,5,F,,,
36,19,12,,1993,0,F,,,
36,20,12,,1975,48,M,Y,Y,Y
36,20,12,,1975,91,M,N,N,Y
36,20,12,,1975,71,F,Y,N,Y
36,20,12,,1975,52,F,N,Y,N
36,20,12,,1975,42,F,N,N,Y
36,20,12,,1975,13,M,,,
36,20,12,,1975,12,F,,,
36,20,12,,1975,6,M,,,
37,1,18,,1983,55,M,Y,N,Y
37,1,18,,1983,49,F,Y,N,Y
37,1,18,,1983,27,F,Y,Y,N
37,1,18,,1983,24,M,Y,Y,Y
37,1,18,,1983,22,M,N,Y,N
37,1,18,,1983,20,F,N,Y,N
37,1,18,,1983,18,M,N,Y,N
37,2,18,,2008,27,M,Y,N,Y
37,2,18,,2008,18,F,Y,N,Y
37,3,18,,1975,45,F,Y,N,Y
37,4,18,,1990,54,M,Y,N,N
37,4,18,,1990,20,M,Y,Y,Y
37,4,18,,1990,19,M,Y,Y,N
37,4,18,,1990,17,M,,,
37,4,18,,1990,14,M,,,
37,4,18,,1990,12,F,,,
37,4,18,,1990,8,F,,,
37,4,18,,1990,8,F,,,
37,4,18,,1990,8,F,,,
37,4,18,,1990,6,M,,,
37,5,18,,1984,55,M,Y,N,Y
37,5,18,,1984,53,F,Y,N,Y
37,5,18,,1984,24,M,Y,Y,Y
37,5,18,,1984,22,F,N,Y,N
37,5,18,,1984,21,M,N,Y,N
37,6,18,,2000,43,M,Y,N,Y
37,6,18,,2000,41,F,Y,N,Y
37,6,18,,2000,10,F,,,
37,6,18,,2000,9,M,,,
37,6,18,,2000,6,M,,,
37,6,18,,2000,5,F,,,
37,6,18,,2000,3,M,,,
37,7,18,,1995,60,M,Y,N,Y
37,7,18,,1995,47,F,Y,N,Y
37,7,18,,1995,15,F,,,
37,7,18,,1995,13,F,,,
37,8,18,,1990,44,M,Y,N,N
37,8,18,,1990,42,F,Y,N,Y
37,8,18,,1990,20,M,Y,Y,Y
37,8,18,,1990,19,F,Y,Y,N
37,8,18,,1990,18,M,Y,Y,N
37,8,18,,1990,15,F,,,
37,8,18,,1990,14,F,,,
37,8,18,,1990,11,F,,,
37,8,18,,1990,8,M,,,
37,8,18,,1990,7,F,,,
37,9,18,,1977,66,M,Y,N,Y
37,9,18,,1977,50,F,Y,N,Y
37,9,18,,1977,33,F,Y,Y,Y
37,9,18,,1977,31,M,Y,Y,N
37,9,18,,1977,30,F,Y,Y,N
37,9,18,,1977,27,M,Y,Y,N
37,9,18,,1977,23,M,Y,Y,N
37,9,18,,1977,20,F,Y,Y,N
37,9,18,,1977,17,M,,,
37,10,18,,2005,31,M,Y,N,N
