"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RACPUUS","198008","28.7","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198009","28.96","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198010","29.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198011","29.79","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198012","31.39","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198013","28.07","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198101","34.86","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198102","37.28","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198103","37.48","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198104","36.58","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198105","36.11","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198106","35.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198107","34.7","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198108","34.46","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198109","34.11","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198110","34.07","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198111","34.33","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198112","34.33","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198113","35.24","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198201","33.95","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198202","33.4","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198203","31.81","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198204","30.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198205","31.02","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198206","31.74","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198207","31.74","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198208","31.45","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198209","31.4","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198210","31.98","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198211","32.07","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198212","31.29","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198213","31.87","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198301","30.73","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198302","29.49","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198303","28.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198304","28.33","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198305","28.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198306","28.85","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198307","28.75","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198308","28.88","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198309","28.97","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198310","29.14","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198311","28.85","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198312","28.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198313","28.99","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198401","28.67","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198402","28.81","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198403","28.81","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198404","28.77","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198405","28.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198406","28.77","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198407","28.79","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198408","28.69","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198409","28.6","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198410","28.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198411","28.3","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198412","27.97","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198413","28.63","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198501","27.02","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198502","26.49","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198503","26.76","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198504","27.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198505","27.12","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198506","26.76","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198507","26.59","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198508","26.5","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198509","26.45","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198510","26.66","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198511","26.86","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198512","26.72","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198513","26.75","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198601","25.63","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198602","19.76","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198603","14.8","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198604","13.05","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198605","13.05","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198606","12.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198607","11.26","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198608","11.93","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198609","13.13","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198610","13.05","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198611","13.3","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198612","13.84","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198613","14.55","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198701","16.16","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198702","16.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198703","17.04","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198704","17.44","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198705","17.85","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198706","18.47","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198707","19.13","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198708","19.36","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198709","18.57","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198710","18.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198711","18.02","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198712","17.09","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198713","17.9","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198801","15.68","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198802","15.53","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198803","14.84","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198804","15.77","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198805","16.18","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198806","15.65","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198807","14.71","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198808","14.34","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198809","13.91","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198810","12.96","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198811","12.63","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198812","13.98","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198813","14.67","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198901","15.73","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198902","16.32","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198903","17.52","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198904","19.22","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198905","19.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198906","18.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198907","18.18","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198908","17.23","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198909","17.66","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198910","18.24","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198911","18.39","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198912","19.54","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","198913","17.97","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199001","20.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199002","20.31","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199003","19.14","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199004","17.05","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199005","16.27","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199006","15.11","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199007","16.19","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199008","23.55","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199009","30.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199010","33.14","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199011","30.52","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199012","26.09","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199013","22.22","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199101","22.85","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199102","19.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199103","17.89","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199104","18.46","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199105","18.7","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199106","17.98","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199107","18.57","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199108","18.92","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199109","19.17","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199110","20.16","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199111","19.72","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199112","17.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199113","19.06","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199201","16.5","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199202","16.3","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199203","16.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199204","17.66","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199205","18.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199206","19.99","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199207","20.1","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199208","19.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199209","19.59","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199210","19.49","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199211","18.66","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199212","17.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199213","18.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199301","17.11","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199302","17.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199303","18.08","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199304","18.42","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199305","18.16","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199306","17.26","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199307","16.1","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199308","15.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199309","15.59","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199310","15.81","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199311","14.51","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199312","12.51","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199313","16.41","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199401","12.83","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199402","13.07","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199403","13.16","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199404","14.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199405","15.8","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199406","17.21","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199407","17.62","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199408","16.92","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199409","16.18","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199410","16.31","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199411","16.54","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199412","16.03","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199413","15.59","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199501","16.54","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199502","17.18","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199503","17.26","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199504","18.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199505","18.62","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199506","17.69","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199507","16.68","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199508","16.75","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199509","16.91","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199510","16.55","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199511","16.62","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199512","17.54","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199513","17.23","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199601","17.74","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199602","17.95","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199603","19.76","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199604","21.63","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199605","20.61","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199606","19.31","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199607","19.76","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199608","20.54","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199609","21.96","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199610","23.08","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199611","22.87","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199612","23.3","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199613","20.71","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199701","23.59","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199702","21.64","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199703","19.82","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199704","18.35","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199705","18.79","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199706","17.8","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199707","17.84","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199708","18.19","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199709","18.14","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199710","19.17","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199711","18.52","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199712","16.91","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199713","19.04","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199801","15.04","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199802","13.98","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199803","12.84","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199804","13.06","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199805","12.95","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199806","11.94","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199807","11.9","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199808","11.77","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199809","13.01","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199810","12.61","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199811","11.56","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199812","9.81","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199813","12.52","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199901","10.43","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199902","10.55","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199903","12.13","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199904","14.95","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199905","15.95","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199906","16.06","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199907","18.07","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199908","19.57","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199909","21.68","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199910","21.93","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199911","23.12","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199912","24.51","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","199913","17.51","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200001","25.49","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200002","27.55","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200003","28.41","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200004","24.97","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200005","26.46","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200006","29.13","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200007","28.74","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200008","29.01","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200009","31.13","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200010","30.63","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200011","31","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200012","26.31","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200013","28.26","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200101","25.45","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
"RACPUUS","200102","26.09","6","Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel"
